Game,Step,Cell_0_0,Cell_0_1,Cell_0_2,Cell_0_3,Cell_1_0,Cell_1_1,Cell_1_2,Cell_1_3,Cell_2_0,Cell_2_1,Cell_2_2,Cell_2_3,Cell_3_0,Cell_3_1,Cell_3_2,Cell_3_3,Move,Agent
1838,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
1838,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
1838,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
1838,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,00,1
1838,7,1,2,2,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
1838,8,1,2,2,2,0,1,2,2,1,2,2,2,2,0,0,0,31,1
1838,9,1,2,2,2,0,1,2,2,1,1,2,2,2,1,0,0,10,2
1838,10,1,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,33,1
1838,11,1,2,2,2,2,1,2,2,2,1,1,2,2,1,0,1,32,2
1839,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1839,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1839,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
1839,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
1839,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
1839,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
1839,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,00,1
1839,7,1,2,2,2,0,1,1,1,1,2,1,0,2,0,0,0,10,2
1839,8,1,2,2,2,2,1,1,1,2,2,1,0,2,0,0,0,31,1
1839,9,1,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,32,2
1839,10,1,2,2,2,2,1,2,1,2,2,2,0,2,2,2,0,33,1
1839,11,1,2,2,2,2,1,2,1,2,2,1,0,2,2,2,1,23,2
1840,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1840,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1840,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
1840,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
1840,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
1840,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
1840,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
1840,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,23,2
1840,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,1,02,1
1840,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,10,2
1840,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,00,1
1840,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,01,2
1841,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
1841,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
1841,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
1841,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
1841,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
1841,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
1841,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
1841,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,10,2
1841,8,0,0,1,2,2,1,1,1,2,2,2,0,2,2,2,0,33,1
1841,9,0,0,1,2,2,1,1,1,2,2,1,0,2,2,2,1,23,2
1842,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1842,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1842,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
1842,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
1842,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
1842,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
1842,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,23,1
1842,7,0,0,0,2,0,1,2,1,1,1,1,1,2,2,2,0,33,2
1842,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,2,02,1
1842,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,2,00,2
1842,10,2,0,1,2,0,2,1,2,1,1,2,2,2,2,2,2,01,1
1842,11,2,1,1,2,0,1,1,2,1,1,2,2,2,2,2,2,10,2
1843,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1843,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1843,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
1843,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
1843,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
1843,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
1843,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
1843,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
1843,8,0,1,1,2,2,1,2,0,2,2,2,2,2,1,0,0,13,1
1843,9,0,1,1,2,2,1,1,1,2,2,1,2,2,1,0,0,00,2
1843,10,2,2,2,2,2,1,1,1,2,2,1,2,2,1,0,0,33,1
1843,11,2,2,2,2,2,1,1,1,2,2,1,1,2,1,0,1,32,2
1844,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1844,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1844,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
1844,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
1844,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
1844,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
1844,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,00,1
1844,7,1,0,1,2,2,1,2,0,2,1,1,0,2,1,0,0,01,2
1844,8,1,2,2,2,2,1,2,0,2,1,1,0,2,1,0,0,13,1
1844,9,1,2,2,2,2,1,1,1,2,1,1,0,2,1,0,0,23,2
1844,10,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
1844,11,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0,1,32,2
1845,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1845,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1845,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
1845,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
1845,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
1845,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
1845,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,01,1
1845,7,0,1,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
1845,8,0,1,1,2,2,1,2,0,2,2,2,2,2,1,0,0,13,1
1845,9,0,1,1,2,2,1,1,1,2,2,1,2,2,1,0,0,00,2
1845,10,2,2,2,2,2,1,1,1,2,2,1,2,2,1,0,0,33,1
1845,11,2,2,2,2,2,1,1,1,2,2,1,1,2,1,0,1,32,2
1846,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
1846,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
1846,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
1846,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
1846,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
1846,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
1846,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,33,1
1846,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,0,1,10,2
1846,8,0,0,1,2,2,2,2,2,2,2,1,2,2,0,0,1,00,1
1846,9,1,0,1,2,2,1,2,2,2,2,1,2,2,0,0,1,32,2
1846,10,1,0,1,2,2,1,2,2,2,2,2,2,2,0,2,1,31,1
1846,11,1,0,1,2,2,1,2,2,2,1,2,2,2,1,1,1,01,2
1847,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1847,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1847,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
1847,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
1847,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
1847,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
1847,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,10,1
1847,7,0,2,2,2,1,1,1,1,0,2,1,0,2,1,0,0,20,2
1847,8,0,2,2,2,1,2,1,1,2,2,1,0,2,1,0,0,32,1
1847,9,0,2,2,2,1,2,1,1,2,1,1,0,2,1,1,0,33,2
1847,10,0,2,2,2,1,2,1,1,2,1,2,0,2,2,2,2,23,1
1847,11,0,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,00,2
1848,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1848,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1848,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
1848,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
1848,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
1848,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
1848,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
1848,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,01,2
1848,8,0,2,2,2,0,2,2,2,0,2,1,2,2,1,0,1,00,1
1848,9,1,2,2,2,0,1,2,2,0,2,1,2,2,1,0,1,10,2
1848,10,1,2,2,2,2,2,2,2,0,2,1,2,2,1,0,1,20,1
1848,11,1,2,2,2,1,2,2,2,1,1,1,2,2,1,0,1,32,2
1849,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
1849,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
1849,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1849,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1849,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
1849,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
1849,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
1849,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,01,2
1849,8,0,2,2,2,0,2,2,2,0,2,1,2,2,1,0,1,20,1
1849,9,0,2,2,2,0,2,2,2,1,1,1,2,2,1,0,1,32,2
1849,10,0,2,2,2,0,2,2,2,1,1,2,2,2,2,2,1,00,1
1849,11,1,2,2,2,0,1,2,2,1,1,1,2,2,2,2,1,10,2
1850,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1850,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1850,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
1850,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
1850,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,31,1
1850,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
1850,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
1850,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,23,2
1850,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,1,02,1
1850,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,01,2
1850,10,0,2,2,2,0,2,2,2,1,2,1,2,2,2,2,1,00,1
1850,11,1,2,2,2,0,1,2,2,1,2,1,2,2,2,2,1,10,2
1851,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1851,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1851,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,20,1
1851,3,0,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,30,2
1851,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
1851,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
1851,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,32,1
1851,7,0,0,1,2,0,1,1,2,1,2,1,2,2,0,1,0,10,2
1851,8,0,0,1,2,2,2,2,2,2,2,1,2,2,0,1,0,00,1
1851,9,1,0,1,2,2,1,2,2,2,2,1,2,2,0,1,0,01,2
1852,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1852,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1852,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
1852,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
1852,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
1852,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
1852,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,32,1
1852,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,1,0,01,2
1852,8,0,2,2,2,0,2,2,2,0,2,1,2,2,1,1,0,20,1
1852,9,0,2,2,2,0,2,2,2,1,1,1,2,2,1,1,0,10,2
1852,10,0,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,00,1
1852,11,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,0,33,2
1853,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
1853,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
1853,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1853,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1853,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
1853,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,23,2
1853,6,0,0,1,2,0,1,1,2,0,2,2,2,2,1,0,0,33,1
1853,7,0,0,1,2,0,1,1,2,0,2,1,2,2,1,0,1,01,2
1853,8,0,2,2,2,0,2,2,2,0,2,1,2,2,1,0,1,00,1
1853,9,1,2,2,2,0,1,2,2,0,2,1,2,2,1,0,1,10,2
1853,10,1,2,2,2,2,2,2,2,0,2,1,2,2,1,0,1,20,1
1853,11,1,2,2,2,1,2,2,2,1,1,1,2,2,1,0,1,32,2
1854,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1854,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1854,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
1854,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
1854,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
1854,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
1854,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,20,1
1854,7,0,2,2,2,0,2,1,1,1,1,1,0,2,1,0,0,32,2
1854,8,0,2,2,2,0,2,2,1,1,1,2,0,2,2,2,0,10,1
1854,9,0,2,2,2,1,1,1,1,1,1,2,0,2,2,2,0,23,2
1854,10,0,2,2,2,1,1,2,2,1,1,2,2,2,2,2,0,33,1
1854,11,0,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,00,2
1855,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
1855,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
1855,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
1855,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
1855,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
1855,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
1855,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,31,1
1855,7,0,0,1,2,0,1,1,2,1,1,2,2,2,1,0,0,32,2
1855,8,0,0,1,2,0,1,1,2,1,1,2,2,2,2,2,0,33,1
1855,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,10,2
1855,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,00,1
1855,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,01,2
1856,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1856,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1856,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
1856,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
1856,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
1856,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,10,2
1856,6,0,0,1,2,2,2,2,0,2,1,1,0,2,1,0,0,00,1
1856,7,1,0,1,2,2,1,2,0,2,1,1,0,2,1,0,0,23,2
1856,8,1,0,1,2,2,1,2,0,2,2,2,2,2,1,0,0,13,1
1856,9,1,0,1,2,2,1,1,1,2,2,1,2,2,1,0,0,32,2
1856,10,1,0,1,2,2,1,1,1,2,2,1,2,2,2,2,0,33,1
1856,11,1,0,1,2,2,1,1,1,2,2,1,1,2,2,2,1,01,2
1857,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
1857,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
1857,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,20,1
1857,3,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,0,30,2
1857,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,13,1
1857,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,01,2
1857,6,0,2,2,2,0,2,1,1,1,2,1,0,2,0,0,0,10,1
1857,7,0,2,2,2,1,1,1,1,1,2,1,0,2,0,0,0,32,2
1857,8,0,2,2,2,1,1,2,1,1,2,2,0,2,0,2,0,23,1
1857,9,0,2,2,2,1,1,2,1,1,1,1,1,2,0,2,0,00,2
1858,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
1858,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
1858,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,02,1
1858,3,0,0,1,0,0,1,1,0,1,2,1,0,2,0,0,0,03,2
1858,4,0,0,1,2,0,1,2,0,1,2,1,0,2,0,0,0,31,1
1858,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
1858,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
1858,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,01,2
1858,8,0,2,2,2,0,2,1,1,1,2,2,0,2,2,2,0,23,1
1858,9,0,2,2,2,0,2,1,1,1,1,1,1,2,2,2,0,10,2
1858,10,0,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,00,1
1858,11,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,0,33,2
1859,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1859,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1859,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
1859,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
1859,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
1859,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
1859,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,00,1
1859,7,1,0,0,2,2,1,2,1,2,1,1,0,2,1,0,0,23,2
1859,8,1,0,0,2,2,1,2,2,2,2,2,2,2,1,0,0,33,1
1859,9,1,0,0,2,2,1,2,2,2,2,1,2,2,1,0,1,02,2
1859,10,1,0,2,2,2,2,2,2,2,2,1,2,2,1,0,1,01,1
1859,11,1,1,2,2,2,1,2,2,2,1,1,2,2,1,0,1,32,2
1860,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1860,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1860,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
1860,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
1860,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
1860,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
1860,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,33,1
1860,7,0,0,0,2,0,1,2,1,1,1,1,0,2,2,2,1,23,2
1860,8,0,0,0,2,0,1,2,2,1,1,1,2,2,2,2,1,02,1
1860,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,01,2
1860,10,0,2,2,2,0,2,2,2,1,2,1,2,2,2,2,1,00,1
1860,11,1,2,2,2,0,1,2,2,1,2,1,2,2,2,2,1,10,2
1861,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1861,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1861,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
1861,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
1861,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,02,1
1861,5,0,0,1,2,0,1,1,1,0,2,1,0,2,1,0,0,01,2
1861,6,0,2,2,2,0,2,1,1,0,2,1,0,2,1,0,0,20,1
1861,7,0,2,2,2,0,2,1,1,1,1,1,0,2,1,0,0,33,2
1861,8,0,2,2,2,0,2,1,1,1,1,2,0,2,1,0,2,10,1
1861,9,0,2,2,2,1,1,1,1,1,1,2,0,2,1,0,2,32,2
1861,10,0,2,2,2,1,1,1,1,1,1,2,0,2,2,2,2,23,1
1861,11,0,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,00,2
1862,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1862,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1862,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,02,1
1862,3,0,0,1,0,0,1,1,0,0,2,1,0,2,1,0,0,03,2
1862,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
1862,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
1862,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,33,1
1862,7,0,0,1,2,0,1,2,0,1,1,1,0,2,2,2,1,10,2
1862,8,0,0,1,2,2,2,2,0,2,2,1,0,2,2,2,1,00,1
1862,9,1,0,1,2,2,1,2,0,2,2,1,0,2,2,2,1,01,2
1863,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,20,1
1863,1,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,30,2
1863,2,0,0,0,0,0,1,2,0,1,2,1,0,2,0,0,0,13,1
1863,3,0,0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,03,2
1863,4,0,0,0,2,0,1,2,1,1,2,1,0,2,0,0,0,02,1
1863,5,0,0,1,2,0,1,1,1,1,2,1,0,2,0,0,0,23,2
1863,6,0,0,1,2,0,1,1,2,1,2,2,2,2,0,0,0,31,1
1863,7,0,0,1,2,0,1,1,2,1,1,2,2,2,1,0,0,32,2
1863,8,0,0,1,2,0,1,1,2,1,1,2,2,2,2,2,0,33,1
1863,9,0,0,1,2,0,1,1,2,1,1,1,2,2,2,2,1,10,2
1863,10,0,0,1,2,2,2,2,2,2,2,1,2,2,2,2,1,00,1
1863,11,1,0,1,2,2,1,2,2,2,2,1,2,2,2,2,1,01,2
1864,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
1864,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
1864,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1864,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1864,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,20,1
1864,5,0,0,1,2,0,1,2,0,1,1,1,0,2,1,0,0,32,2
1864,6,0,0,1,2,0,1,2,0,1,1,2,0,2,2,2,0,13,1
1864,7,0,0,1,2,0,1,1,1,1,1,2,0,2,2,2,0,01,2
1864,8,0,2,2,2,0,2,1,1,1,2,2,0,2,2,2,0,10,1
1864,9,0,2,2,2,1,1,1,1,1,2,2,0,2,2,2,0,00,2
1865,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,13,1
1865,1,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,03,2
1865,2,0,0,0,2,0,1,2,1,0,2,1,0,0,0,0,0,31,1
1865,3,0,0,0,2,0,1,2,1,0,1,1,0,0,1,0,0,30,2
1865,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
1865,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,32,2
1865,6,0,0,0,2,0,1,2,1,1,1,2,0,2,2,2,0,23,1
1865,7,0,0,0,2,0,1,2,1,1,1,1,1,2,2,2,0,01,2
1865,8,0,2,0,2,0,2,2,1,1,2,1,1,2,2,2,0,00,1
1865,9,1,2,0,2,0,1,2,1,1,2,1,1,2,2,2,0,10,2
1865,10,1,2,0,2,2,2,2,1,2,2,1,1,2,2,2,0,02,1
1865,11,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,0,33,2
1866,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1866,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1866,2,0,0,0,0,0,1,2,0,0,2,1,0,2,1,0,0,13,1
1866,3,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,0,03,2
1866,4,0,0,0,2,0,1,2,1,0,2,1,0,2,1,0,0,20,1
1866,5,0,0,0,2,0,1,2,1,1,1,1,0,2,1,0,0,10,2
1866,6,0,0,0,2,2,2,2,1,2,1,1,0,2,1,0,0,02,1
1866,7,0,0,1,2,2,2,1,1,2,1,1,0,2,1,0,0,32,2
1866,8,0,0,1,2,2,2,1,1,2,2,1,0,2,2,2,0,00,1
1866,9,1,0,1,2,2,1,1,1,2,2,1,0,2,2,2,0,01,2
1867,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,02,1
1867,1,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,03,2
1867,2,0,0,1,2,0,1,2,0,0,2,1,0,0,0,0,0,31,1
1867,3,0,0,1,2,0,1,2,0,0,1,1,0,0,1,0,0,30,2
1867,4,0,0,1,2,0,1,2,0,0,2,1,0,2,1,0,0,13,1
